Seating Capacity,Average Meal Price,Social Media Followers,Revenue
67,52.77,15790,803673.32
79,44.31,67217,803769.98
56,63.44,16130,803861.74
55,65.31,9380,803984.73
86,40.59,57145,804167.87
69,51.7,30755,804671.25
73,48.16,66905,804793.93
70,50.71,20042,804990.6
82,43.1,53476,805225.8
62,57.51,26864,805529.51
80,44.36,29438,805708.58
54,65.45,33187,805766.2
70,51.6,15082,805839.3
71,49.4,88768,806248.5
90,39.24,60238,806430.06
61,58.76,18094,806710.54
58,62.12,22439,807033.35
49,72.27,15812,807192.71
70,51.6,24191,807236.35
59,60.07,30780,807559.67
73,48.08,92101,807636.11
70,51.31,26484,807689.26
51,70.82,38530,807731.96
52,68.75,42737,807762.35
77,45.55,74379,807794.0
77,46.29,30481,808071.67
78,46.16,32204,808142.1
88,40.74,46275,808524.41
84,42.07,44983,809517.15
82,43.68,64297,809627.21
78,45.97,20662,809629.28
63,57.44,15042,810062.74
76,47.49,30752,810153.46
53,67.72,39257,810177.83
68,52.61,40104,810897.25
70,51.57,44943,810988.42
90,39.26,46688,811019.84
88,40.97,55197,811077.43
53,68.42,25271,811474.71
65,55.35,11756,811738.45
80,45.12,64440,811773.62
66,55.09,26983,811793.45
78,45.62,35301,811853.55
62,57.39,33368,811872.65
65,55.14,30137,812005.11
75,47.59,46434,812383.33
52,68.18,47605,812504.51
84,42.81,33377,813395.13
56,63.24,36285,813871.55
76,47.7,30758,813877.7
70,51.23,64757,814444.64
63,57.01,10504,814849.96
64,57.01,29940,815118.88
70,51.14,18900,815164.32
54,66.77,35699,815508.23
82,43.29,72501,816019.44
73,48.82,73464,816322.24
80,45.04,81260,816433.42
84,42.44,69171,816502.35
48,74.85,24197,816781.0
72,49.51,78564,816849.54
51,70.39,31325,817155.72
54,66.51,16731,817215.11
75,48.42,46362,817442.66
57,63.6,19524,817724.2
53,67.9,34024,818109.2
59,60.95,45676,818171.9
72,49.27,73120,818375.05
83,42.83,63759,818380.01
49,73.54,21954,818599.8
71,50.44,58654,818627.04
66,54.86,28173,818638.77
75,48.52,49222,818837.72
89,40.44,29909,818974.33
65,161.8921477846721,27503,819075.25
48,74.88,38550,819447.26
62,58.95,35044,819558.95
86,41.45,97218,819598.7
81,44.51,75092,819692.46
70,51.76,10291,819930.69
69,52.87,31743,820561.71
59,61.3,23670,820808.7
51,72.76,7521,821118.67
48,75.59,39254,821250.37
69,52.59,29416,821420.36
90,40.39,38737,821426.44
68,53.19,27664,821666.78
60,60.48,11976,821767.76
84,42.98,79325,821771.29
59,61.03,36859,821866.79
61,58.78,26318,822022.84
52,70.18,15223,822491.29
67,54.46,26819,822541.53
84,43.85,19564,822644.55
74,49.92,24579,822909.27
86,42.28,44679,823055.93
58,63.65,18864,823556.95
54,68.04,39467,823785.77
63,57.57,29306,823982.82
81,44.49,47104,824330.35
55,66.93,18541,824422.99
84,43.89,27160,824473.25
52,69.51,34398,824580.08
65,55.62,36369,824761.31
79,46.63,40630,824778.86
66,55.5,30948,825040.9
55,66.2,48934,825084.2
71,50.86,64789,825190.57
56,65.84,37085,825565.19
62,59.81,12223,825719.8
89,40.49,34336,825860.45
52,70.4,24144,826033.2
66,55.05,44489,826319.0
66,55.51,20832,826600.12
49,75.38,15924,826972.34
64,57.95,28939,826995.75
90,40.25,60706,827125.3
90,39.85,90698,827191.25
59,61.58,30630,827339.86
60,61.63,20586,827575.12
61,61.03,18628,827856.38
63,58.92,33999,827857.57
80,45.15,81462,828077.65
54,67.45,45926,828220.65
80,45.39,43930,828383.84
78,46.7,42724,828518.6
68,54.01,45022,828911.98
69,53.41,14643,829008.64
80,45.13,64662,829053.17
50,74.46,12816,829120.04
56,64.87,26906,829386.19
67,55.13,20849,829618.75
88,41.97,33391,829799.75
60,60.94,12766,829964.74
61,59.73,22115,829967.67
60,61.76,38945,830114.67
90,40.09,98226,830579.89
67,55.44,17347,830739.85
82,44.2,44939,831471.35
57,65.16,13536,831690.46
49,74.92,15540,832223.02
90,40.88,39244,832441.92
52,71.31,16670,832483.92
80,45.8,51308,832783.8
58,64.12,23430,832889.98
71,51.19,41374,833373.71
79,46.59,45926,833410.06
76,47.94,31576,833415.24
88,41.34,52716,833580.24
56,66.67,30719,833923.16
52,70.25,41578,833962.9
70,53.25,30006,834270.05
49,74.54,26673,834307.35
56,64.93,44901,834423.24
55,66.96,54023,834559.59
54,69.22,29479,834944.21
68,53.85,37035,835121.3
87,42.27,39289,835392.78
87,41.71,58458,835402.87
59,63.22,39922,836011.9
59,62.82,34233,836100.15
53,69.52,31293,836174.83
86,42.63,34451,836264.51
57,64.53,21820,836578.51
63,59.27,23984,836670.26
54,69.5,22503,837342.15
59,63.26,25640,837346.58
52,71.59,27832,837377.35
53,70.66,28054,837518.28
61,61.19,14200,837653.04
83,44.94,57272,837715.86
53,70.14,18222,837942.56
75,49.24,59321,837983.85
67,55.63,47897,838082.96
63,59.35,23163,838290.6
82,44.25,67869,838540.45
61,61.2,23539,838772.15
57,65.87,12550,838901.28
50,74.22,15026,839041.46
56,65.93,42011,839848.55
85,44.07,25681,839967.23
68,53.84,45647,840753.17
69,54.52,35770,841170.96
87,42.69,28850,841424.03
66,55.84,13419,841645.97
52,71.64,16855,841777.01
52,70.95,38156,841930.4
66,56.46,23580,842206.72
53,69.52,29998,842301.96
73,50.97,19213,842402.05
89,42.01,21242,842582.94
67,55.26,17210,842766.14
90,40.59,68684,842976.0
62,60.59,13805,842984.53
50,74.9,29830,843365.6
80,47.24,20458,843445.78
70,53.09,36327,843506.48
52,72.82,40426,843562.74
51,73.24,13549,843783.57
59,62.89,37382,843957.23
62,60.61,26095,844056.55
79,47.14,61279,844098.77
82,45.36,62951,844480.53
82,45.43,57587,844590.59
54,69.18,38114,844701.68
80,46.36,48930,844825.56
52,71.12,23547,844944.29
90,41.82,44292,845221.26
88,42.65,46803,845316.2
67,55.62,30495,845592.77
68,55.44,19376,845675.04
84,44.76,28443,846193.41
89,41.62,78500,846288.38
72,51.92,18447,846510.97
55,218.93459753598634,53576,846670.76
79,47.17,23280,846693.1
60,62.79,23170,846740.76
89,41.48,80237,846772.73
50,74.0,39583,846873.15
82,45.03,51339,847120.0
63,59.43,43323,847278.03
70,53.32,28346,847486.4
50,75.61,20817,847501.72
55,67.76,39585,847593.05
74,50.88,39204,847702.2
70,53.5,19127,847847.85
70,53.82,10306,847904.26
75,50.29,19150,848344.33
57,65.27,32680,848431.46
79,47.5,73749,848458.95
75,49.49,82131,848746.8
50,74.68,39839,849177.83
73,51.2,59613,849307.35
56,67.08,21106,849343.62
54,70.08,27473,849537.29
64,59.03,32686,849650.37
54,70.77,25408,849857.2
63,59.32,29513,850085.13
50,75.53,23876,850134.06
80,47.13,44996,850272.47
78,48.14,22645,850328.79
82,46.02,50686,850618.6
84,44.27,56349,850689.37
70,53.82,65343,850749.33
63,60.17,24047,850809.35
86,43.36,77697,850828.73
85,44.38,48337,851105.77
74,50.34,54480,851111.68
57,66.7,18085,851418.65
56,161.8921477846721,6063,851616.93
89,42.96,17617,851653.73
82,45.93,67814,851699.34
58,65.21,39598,851809.83
60,62.89,43237,851953.45
55,69.27,25844,851968.92
68,55.81,11891,852273.97
73,51.73,67184,852580.23
60,63.03,17657,852624.06
58,65.06,43627,852679.89
70,54.27,24773,852825.84
80,47.25,41761,853145.8
90,41.47,53725,853177.32
57,66.48,17772,853504.82
60,62.53,37331,853564.84
53,71.17,22222,853706.3
64,59.24,40703,853978.55
82,46.1,58601,854115.25
60,63.24,35156,854141.66
80,47.19,54669,854271.3
68,56.31,26229,854365.15
65,59.25,16617,854373.35
50,74.92,40095,854586.49
86,43.95,64734,854736.0
74,50.97,71173,854738.69
83,45.28,65241,854846.91
50,75.78,21520,855303.06
70,54.16,24136,855466.64
51,74.16,20255,855619.57
68,55.27,34853,855804.59
79,48.1,44514,856162.4
82,46.17,28512,856349.36
83,45.65,18041,856399.15
58,65.25,37051,856590.05
63,60.34,13436,856745.36
80,47.18,13491,856890.29
77,49.81,23683,857074.76
76,49.47,63537,857254.75
71,52.8,81495,857472.85
81,46.86,51662,857633.5
58,65.22,37985,857687.39
65,57.83,42813,857798.81
56,68.56,27731,857936.09
75,49.56,84176,858357.16
70,54.76,31340,858723.5
88,42.59,102031,859309.33
65,58.9,30034,859390.5
55,69.51,20283,859807.98
65,59.61,19769,861108.96
83,45.68,62616,861539.32
59,65.3,36757,861846.95
71,52.62,71415,861858.83
66,57.64,23254,861872.38
66,58.19,16962,861958.67
90,42.19,47014,862281.85
83,45.4,48998,862419.7
57,67.4,10632,862482.2
79,48.21,38290,862752.24
81,47.15,64449,863099.95
65,58.89,46454,863116.18
69,55.54,31687,863814.35
82,46.34,69958,863927.82
74,51.78,54696,864186.16
69,55.36,35689,864361.47
51,74.91,34882,864576.68
60,64.08,34778,864656.04
74,50.84,71044,864868.74
83,45.88,70771,865398.15
87,44.51,30420,865426.26
87,43.17,84968,865661.89
52,74.25,23938,866023.9
74,51.16,61301,866159.89
59,65.69,21306,866980.12
65,58.76,17978,867242.1
79,48.39,67231,867368.38
57,66.78,31092,867661.44
54,70.71,45895,867710.7
65,59.73,17116,868023.94
53,72.31,35168,868170.03
58,66.63,15597,869142.25
56,69.53,26301,869198.33
52,74.62,21437,869613.35
61,61.94,49459,869664.75
84,45.21,45136,869793.25
63,60.9,25738,869944.7
76,233.19520997381488,39749,869979.6
61,62.74,42364,870008.0
80,48.03,35233,870160.83
56,69.66,11269,870209.85
61,63.25,47990,870291.25
70,54.91,35826,870496.67
90,42.09,62305,870582.95
52,74.14,28388,870633.18
62,62.06,16631,870693.45
84,45.87,31209,870915.4
66,58.13,28292,871473.12
69,55.47,36194,871593.04
67,57.29,13721,871951.65
81,47.15,63718,872005.45
70,55.83,28516,872155.09
60,64.47,19366,872611.07
88,43.49,44263,872968.0
90,42.4,51427,873133.15
76,50.68,39056,873305.52
58,67.71,11505,873413.05
85,45.24,49612,873775.7
55,71.28,15621,873817.13
79,49.14,31709,873853.39
59,218.93459753598634,26189,874040.95
73,52.92,53912,874263.8
59,66.2,28794,874636.2
83,46.73,52745,874799.71
70,54.8,63936,874807.1
56,69.12,31819,875448.71
56,68.98,27743,875643.49
84,45.14,94729,875879.09
84,45.83,85551,876697.55
90,42.81,39558,876756.72
58,66.81,35581,876982.0
78,48.89,89083,877160.06
71,54.24,86442,877236.34
56,69.29,28618,877280.31
58,67.54,16815,877303.37
59,65.64,39260,877306.02
54,72.34,25892,877429.68
63,61.83,22178,877435.29
90,42.58,44485,877514.71
78,49.29,84876,878108.36
67,58.09,11080,878152.88
84,45.68,59371,878433.57
78,49.22,63587,878497.07
73,53.11,61326,878520.27
77,50.57,28505,879584.4
85,45.87,29595,879630.94
52,75.72,19192,879798.92
70,56.17,18257,879921.7
84,46.71,32354,879967.35
87,44.93,22842,880437.46
69,57.16,22180,880541.06
86,45.36,35450,880762.28
66,58.34,27819,880762.75
74,52.51,59491,881156.99
79,48.88,37464,881354.1
86,45.21,41105,881817.92
83,46.95,26056,882272.6
55,70.58,52250,882475.92
90,43.73,38503,882605.54
75,51.64,52673,883040.39
57,68.59,46343,883063.37
60,65.02,35776,883165.8
86,45.63,55046,883272.92
70,55.25,31982,883437.6
86,45.6,23192,883446.4
88,44.05,73324,883585.15
79,50.05,28699,883661.85
68,58.23,19606,883766.64
67,58.58,34308,884075.94
57,69.09,38419,884149.96
85,46.29,25516,884198.07
89,43.74,48363,884766.19
84,45.85,80532,884914.35
74,53.21,22568,885024.37
72,53.8,42332,885489.8
82,48.33,33435,885779.4
54,133.37092290901498,35275,885857.23
75,51.77,51646,886306.33
71,55.67,19296,886430.99
86,45.32,28913,886749.33
71,55.46,73117,886958.25
77,51.13,29687,887173.4
87,44.98,44687,887344.35
65,59.98,24062,887437.56
54,73.46,27727,888340.97
86,45.16,59107,888474.61
75,52.46,57511,888954.65
59,66.77,14796,889024.01
79,49.95,19394,889456.7
81,48.46,88440,890068.78
70,57.06,34052,890087.5
63,62.82,25010,890275.64
54,73.69,25707,890526.43
61,64.46,42087,890532.83
88,44.47,60827,890899.97
68,58.48,19938,891055.78
73,53.53,49614,891436.19
76,51.53,95307,891698.66
72,55.29,50577,891709.71
85,45.9,63220,891726.1
65,61.21,20346,891831.82
73,54.74,16803,892000.01
85,47.08,21614,892131.16
58,68.42,19524,892497.18
78,50.95,40151,892546.7
70,56.21,66626,893170.4
77,50.96,51510,893597.74
86,45.82,46891,894059.17
71,55.97,64681,894439.59
56,71.59,10859,894877.36
74,52.25,97320,895140.5
86,45.78,53486,895394.08
88,45.11,68538,895521.09
72,55.02,40809,895551.01
81,49.04,40124,896253.88
56,71.62,35899,896315.83
85,46.07,72426,896694.24
77,50.85,46897,897187.0
62,64.78,26325,897551.69
79,49.27,82874,897697.53
58,69.16,23564,897812.42
79,50.84,43646,897950.3
80,49.63,98948,898494.72
79,50.61,55693,899275.76
81,49.36,28774,899340.62
79,50.78,44400,899510.44
88,45.58,46207,899809.45
87,45.33,60844,900024.16
72,55.19,67116,900294.18
54,73.81,20615,900443.8
84,47.43,84140,900505.7
85,46.2,63149,900658.65
67,60.52,12667,900711.75
77,51.43,54671,900743.84
65,60.85,31195,900871.7
86,46.21,32322,900998.05
72,54.42,101631,901089.09
74,53.92,68771,901189.43
79,50.46,18051,901331.91
61,65.77,22037,901549.43
83,47.89,57944,901575.92
70,56.36,24135,902028.29
57,69.63,33049,902402.29
85,47.21,21313,903156.6
57,70.64,37776,903186.98
61,65.75,23203,904239.9
68,58.75,25592,904620.35
67,59.47,42354,904714.47
86,46.76,51898,904741.74
87,45.85,34064,904879.2
75,52.83,57669,904945.88
66,61.19,27348,904987.41
70,57.01,40440,905018.54
72,55.9,38146,905250.3
65,61.6,30441,905305.95
72,55.15,76381,905763.8
78,51.21,29394,906192.8
66,60.94,11595,906267.13
63,63.53,19733,906347.1
55,73.07,20893,906499.13
60,66.89,28424,906745.62
62,64.42,51952,906816.84
56,72.59,24001,906918.7
76,51.9,65938,907153.2
61,66.26,30909,907213.35
64,62.06,47956,907652.26
60,66.69,26744,907668.69
57,70.96,23120,908010.6
69,58.36,27441,908056.37
88,45.43,38637,908303.16
85,47.47,40861,908312.49
55,72.97,16435,908565.21
76,52.47,41437,908614.32
87,45.72,90913,908676.65
81,49.76,17988,908833.5
62,65.66,20964,909097.04
90,43.78,76166,909106.62
79,50.9,37304,909641.8
55,73.21,22798,909754.18
85,47.05,20506,910024.0
59,68.5,21086,910461.3
84,47.82,23977,911028.75
71,56.57,86732,911247.27
61,66.46,16373,911957.27
54,74.22,20397,911971.55
54,74.71,19940,912541.17
73,55.11,51057,912698.03
62,65.94,12221,914082.21
78,52.19,26802,914110.94
61,66.24,13748,914513.12
77,52.11,87894,914520.63
55,73.65,40812,914523.1
65,62.59,19838,914743.76
88,45.6,37022,914766.4
71,56.84,15332,915548.48
70,57.87,18334,915667.63
87,45.86,87976,916039.34
78,51.77,37119,916165.05
86,47.06,34816,916291.16
76,53.02,44996,916296.46
73,55.51,63841,1007868.5561677823
69,59.6,39611,916601.75
81,49.65,44565,916748.1
89,45.45,46029,917169.2
83,48.77,88574,917205.78
85,47.05,75471,917206.7
75,53.58,65421,917350.27
76,53.93,35899,917428.75
89,46.12,35242,917434.82
85,48.04,29514,917579.94
85,47.47,37474,917586.4
71,56.0,87862,917707.1
87,46.36,35983,917962.51
89,45.3,45772,918012.8
68,59.52,39531,918030.37
58,70.46,46617,918556.31
78,52.3,80947,918577.25
74,55.27,39666,918598.51
65,63.41,30441,918723.01
78,52.24,45015,918912.89
87,47.31,40137,919606.49
62,65.55,9307,919747.5
55,73.7,29587,919813.55
71,58.11,49402,920021.84
63,64.17,34651,920317.93
71,57.06,59374,920339.8
69,59.65,17069,920865.25
81,50.02,59119,921198.71
90,45.28,22014,921228.72
65,62.42,39685,921264.21
61,67.23,21471,921627.3
73,57.02,29655,921849.67
62,65.8,31774,922015.8
83,49.37,27400,922015.96
83,48.97,44981,922103.1
85,48.2,34236,923187.2
64,63.33,32224,923846.13
63,65.61,30771,923919.21
67,61.56,10061,924024.11
57,71.49,16928,924490.44
90,45.25,70479,925093.2
73,55.75,62871,925194.55
72,56.42,77281,925688.05
58,70.49,34433,925781.6
68,60.0,33561,926123.05
84,48.84,39334,926345.42
56,72.52,42396,926560.74
61,67.36,46484,926598.1
55,74.77,22597,926605.75
82,50.11,64970,926737.93
76,53.82,34473,926830.91
58,71.52,30069,927153.97
70,58.77,21602,928577.19
56,73.92,23132,928647.72
90,45.48,42128,928873.06
61,67.92,22236,929459.94
74,55.64,84817,930124.57
85,48.12,92870,930142.54
84,48.96,36720,930359.34
88,46.87,63945,930395.87
79,51.23,85422,930600.69
88,46.64,33881,931160.29
55,74.54,24605,932446.91
73,55.93,64800,932863.36
68,247.45582241164345,24460,933056.08
86,47.69,35020,933293.92
61,68.56,27543,933630.83
65,64.15,30985,933706.6
77,53.4,65904,933753.9
81,50.33,52938,933780.67
69,59.47,34769,933787.2
58,71.06,33095,933809.47
70,59.1,18751,934016.35
71,58.26,43206,934170.54
63,65.93,15513,934791.34
64,65.13,39518,934807.03
75,55.52,40349,934932.27
73,56.75,51470,934975.75
67,61.98,34450,934999.42
56,73.73,43213,935216.34
78,52.92,52770,935222.42
62,66.39,39384,935445.63
55,75.64,13662,935462.32
81,50.74,54333,935962.67
75,54.73,75739,935963.45
60,69.34,41749,936009.71
72,57.26,71988,936012.74
56,73.9,25394,936052.7
63,65.92,18540,936106.38
61,68.99,40206,936462.26
90,45.88,51014,937070.48
85,48.54,63813,937207.11
87,47.95,57261,937298.85
64,65.12,23564,937327.96
71,58.78,52685,937357.65
71,58.47,69383,937729.11
81,50.93,46663,937772.38
56,176.15276022250066,19378,938169.52
56,74.74,39872,938917.1
67,62.53,19032,939431.91
56,74.59,40071,939553.96
63,66.11,47619,940213.76
73,56.88,26123,940392.75
56,74.7,17692,940463.5
56,75.04,42903,940844.85
89,46.29,55767,940961.79
75,55.94,23467,941000.33
74,55.97,55192,941000.78
66,64.3,25594,941761.6
65,65.26,23555,942197.61
66,63.51,18340,942275.73
85,49.76,22380,942380.96
61,68.47,22981,942467.81
73,57.53,35639,942811.1
60,69.68,22545,942911.63
62,67.61,34849,943630.28
87,47.65,77291,943665.3
72,57.05,70188,943876.8
69,60.72,16303,943929.01
63,66.67,29026,943984.1
67,62.93,51041,944292.87
86,48.58,58392,944405.76
69,61.22,44076,944602.58
64,65.99,35788,944765.51
86,48.67,71072,945228.61
72,57.75,59451,946059.55
87,48.18,61675,946522.73
84,49.76,23189,946670.41
63,67.29,33334,947205.89
65,64.51,32710,947250.28
70,60.14,33746,947578.92
64,64.89,46737,947777.57
65,64.22,24564,947791.32
90,45.83,82322,947859.75
71,58.57,53975,948608.03
68,61.34,38655,948876.15
60,70.32,9168,948952.44
71,58.93,71777,949009.06
76,55.19,44444,949347.73
59,72.28,32658,949592.32
60,70.78,23120,949818.74
63,67.47,11642,949819.16
59,71.62,17953,949864.49
90,47.34,17532,950244.94
88,47.39,59984,950891.65
89,46.52,62141,950914.91
70,60.8,25848,950969.0
57,75.41,19939,951438.03
69,61.93,19566,951618.53
74,57.64,19810,951666.96
67,64.12,15358,951842.86
69,61.63,27332,951897.49
85,49.01,71480,952327.6
60,70.92,33261,952366.69
79,53.17,18390,952734.77
74,57.64,24099,953224.47
58,72.98,25095,953522.59
75,56.31,57184,953632.67
69,60.64,25353,953754.99
70,59.98,18987,953933.01
69,62.01,38855,954034.73
78,54.25,81300,954156.0
68,62.77,25796,954194.65
86,49.15,51811,954257.75
62,69.04,26247,954303.79
76,55.92,28757,954469.51
69,61.47,23695,955248.53
57,74.36,17743,955281.71
62,68.37,28239,955403.46
68,61.65,49922,955761.2
63,68.09,25275,955836.88
80,52.02,91975,956046.29
69,61.33,43344,956147.93
85,50.21,35083,956223.87
74,57.1,76905,956356.45
66,64.57,32341,956400.61
61,69.74,22582,956595.34
73,57.62,33713,956680.49
67,63.13,30632,957617.58
81,51.85,26390,957770.9
60,71.62,22989,958016.81
90,46.73,58655,958061.5
81,52.65,35584,958244.45
80,53.01,68338,958312.54
84,49.9,53279,959418.85
69,61.78,23157,959852.99
73,58.49,61085,960617.77
77,55.23,43787,960780.7
76,54.82,87078,960923.44
82,51.87,58390,960968.28
88,48.59,30103,961446.01
72,58.33,72572,961562.35
76,56.3,27591,962322.85
71,60.4,13397,962820.45
58,73.87,43285,963385.29
81,52.21,36864,963395.31
56,75.92,22043,963574.51
82,51.47,60499,963649.04
72,59.39,44416,963737.18
74,57.99,56491,963918.06
89,47.92,35744,964791.38
81,52.73,32002,964961.9
69,61.62,14387,965268.71
60,71.47,18628,965948.53
68,62.88,27164,966011.78
65,66.87,14833,966051.56
72,59.49,81717,966149.24
78,54.99,44348,966267.23
73,59.16,38155,966299.87
60,70.43,36669,966636.49
64,66.64,23404,968064.98
72,59.05,60313,968197.5
59,73.82,26640,968463.88
70,62.27,24953,968924.58
68,62.52,29957,969271.25
89,48.16,62047,969613.07
67,64.97,17440,969731.17
80,53.37,81982,969790.19
90,47.61,42055,969871.33
64,67.19,18565,969950.16
89,161.8921477846721,31149,970128.85
69,62.41,32836,970662.64
70,61.47,37016,970665.75
63,68.77,26728,970698.11
79,54.84,39641,971067.11
74,57.73,38397,971342.27
70,61.23,50603,971465.59
66,66.44,16748,971695.58
81,52.33,82824,971971.11
68,63.26,17866,972549.3
88,48.65,57726,972782.9
83,52.68,25293,973202.97
66,65.48,33329,973604.55
89,48.04,69247,973667.01
75,57.36,68647,974092.91
79,54.02,90927,974388.19
87,49.21,70550,974419.07
83,51.57,77170,974967.49
78,54.98,56328,975049.68
86,50.46,33491,975053.63
72,60.27,51504,976036.89
67,65.25,12907,976248.6
85,50.99,19812,976325.0
74,58.91,32796,976569.74
61,71.38,31664,976826.34
73,59.06,50848,976852.02
60,72.73,34074,977311.61
65,67.0,30286,977411.8
70,61.37,38888,977884.74
71,61.29,34819,978081.81
79,54.5,44279,978296.95
74,58.56,53898,978897.0
84,52.1,27037,979135.05
71,61.15,54311,979588.4
83,52.16,41348,979728.34
78,55.77,64900,980017.15
79,54.9,54070,980193.2
61,72.36,21680,980797.16
64,67.71,36667,981031.84
78,55.3,49274,981365.9
78,55.82,33748,981832.98
80,54.14,20016,982345.7
64,68.62,38218,982388.48
77,56.24,79808,982995.06
70,61.45,91355,983018.1
63,68.93,9210,983199.32
78,55.59,57107,983497.55
83,52.76,60454,983506.66
58,74.64,37894,983744.34
77,55.85,88415,983747.45
79,55.5,33091,984014.05
62,70.82,40371,984186.83
74,58.23,60790,984281.18
83,52.15,89333,984416.2
69,63.61,20390,984456.87
59,74.6,40193,984724.95
68,63.68,39690,984759.94
75,57.47,52178,984964.9
67,65.02,23945,984999.61
83,52.57,61363,985124.54
77,57.2,33546,985395.2
83,52.06,82459,986119.19
85,50.66,73735,986186.91
66,66.0,30995,986199.75
67,66.16,24360,986408.96
70,62.5,103777,986474.85
67,65.19,35162,986508.87
79,54.91,38088,986692.34
68,64.33,32659,987183.17
67,65.84,36680,987753.2
71,61.69,79022,988089.64
90,49.03,25647,988164.85
78,55.97,55845,988351.69
85,51.4,45952,988796.9
65,67.28,29615,988915.95
87,50.34,61323,989002.75
67,65.42,15455,989354.67
78,55.65,60530,989891.45
84,52.03,68162,990183.27
67,65.31,15517,990548.89
85,51.71,83366,990889.71
62,71.82,35498,990991.88
78,55.82,60567,991166.93
68,65.08,12714,993404.16
68,65.16,21537,993414.85
67,65.99,27485,993497.09
68,65.3,20900,993511.3
82,53.35,86662,994097.7
85,51.38,79488,994219.88
70,63.48,30522,994481.68
62,71.21,15367,994688.35
69,63.89,24775,994827.08
60,74.42,25891,995250.05
76,58.6,37800,995386.0
83,53.11,63848,995455.37
68,65.27,16358,995932.98
83,52.87,81181,996250.08
75,58.14,33550,996812.34
62,70.99,40043,996911.37
86,51.85,25007,996974.75
77,57.59,49090,997038.84
79,55.1,52364,997267.8
67,65.56,24196,997398.98
59,74.46,36621,997602.47
73,59.98,63673,997633.93
86,50.6,98657,997784.45
90,49.85,22859,998144.65
60,74.19,24872,998834.44
79,55.33,73444,999239.8
71,61.66,56049,1000261.49
89,49.48,45317,1000528.09
83,52.6,99561,1000719.95
80,55.02,50419,1001468.23
72,61.86,61273,1001643.07
61,73.98,9506,1001998.32
70,63.75,41924,1002598.45
67,67.64,19073,1002702.15
60,75.1,38358,1002767.0
72,61.29,93328,1003062.84
67,66.06,21035,1003117.67
65,68.99,23952,1003470.37
81,55.16,18692,1003974.94
73,61.28,65617,1004039.45
69,65.31,27531,1004075.11
77,57.65,70734,1004431.15
70,63.39,20186,1004963.74
62,71.92,14238,1005678.8
85,52.29,52056,1005942.61
84,52.61,70771,1006126.95
77,58.15,31826,1006164.55
60,75.13,9120,1006379.32
60,74.23,25751,1006533.16
60,73.71,33281,1006938.43
63,71.65,31313,1007201.9
63,71.81,20537,1007245.29
85,52.18,88037,1007855.01
60,75.79,18759,1008038.96
80,55.95,13621,1008125.45
68,66.29,43638,1008365.48
63,71.94,11656,1008449.9
74,60.24,47234,1009718.98
63,71.01,37588,1009903.54
75,59.69,64250,1009906.08
79,56.8,49193,1010489.65
88,51.33,30674,1010811.3
88,51.27,57173,1011643.56
81,55.27,26057,1011657.58
86,51.9,49849,1012173.35
77,58.26,53437,1012874.57
67,67.65,25420,1013399.4
70,64.33,14261,1013450.86
71,63.13,88836,1013516.44
73,61.92,55250,1013574.26
74,61.08,20042,1013834.04
59,75.79,42560,1013903.68
75,59.94,51806,1014042.08
84,53.41,61950,1014102.28
61,73.65,33429,1014153.65
78,56.83,94631,1014581.31
81,56.02,23087,1014727.81
75,59.71,70673,1014786.74
70,63.92,60861,1014869.67
85,52.72,48434,1014910.04
79,56.31,49945,1015065.78
70,63.92,39041,1015206.07
90,49.19,96990,1015553.77
80,55.99,33085,1015591.27
83,53.73,81556,1015856.08
69,65.38,46069,1016299.55
67,67.7,34009,1016308.85
85,53.44,68196,1016617.78
70,64.78,38821,1016839.59
83,53.38,76591,1016907.77
81,55.51,69232,1016924.31
73,62.0,33075,1016983.75
79,56.52,90719,1017076.69
90,49.46,75164,1017149.78
88,51.0,50251,1017922.55
79,56.55,40506,1018041.8
69,65.52,23737,1018368.61
72,62.46,43259,1018784.25
84,53.62,47596,1019254.02
71,64.04,36174,1019368.08
67,67.19,19797,1019733.47
67,68.17,22313,1019758.61
80,56.52,49109,1019904.27
83,54.3,19764,1020283.5
76,60.62,22270,1020289.4
71,62.7,95353,1020485.65
80,56.83,43693,1021441.68
76,59.63,25631,1021535.81
74,61.14,42561,1021908.45
76,59.57,46022,1022231.25
62,73.18,42991,1023049.39
65,69.59,52189,1023472.8
67,68.05,16804,1023823.75
74,60.61,89801,1024290.63
86,52.68,36379,1024545.55
90,51.02,15718,1024772.74
90,51.03,35306,1024862.68
86,52.92,55904,1024998.22
67,67.34,41514,1025226.1
71,63.74,39677,1025352.21
87,51.53,81647,1025819.24
69,65.44,43738,1026300.16
89,50.93,37419,1026516.82
68,67.62,12505,1026564.05
72,62.65,49938,1026570.85
82,55.07,94894,1026636.32
78,59.09,36710,1027173.91
89,50.72,86199,1027795.85
82,56.06,51830,1027942.36
66,69.78,44255,1027986.25
69,66.95,24628,1028216.15
70,65.6,36212,1028589.3
90,50.53,68179,1028678.29
79,56.97,90748,1028748.22
85,53.76,65909,1028888.45
79,58.09,33831,1028921.0
70,65.65,23621,1028937.4
71,64.09,47693,1029119.58
66,70.26,16257,1029311.61
62,73.93,27865,1029751.69
77,59.65,30922,1030164.55
71,64.81,16080,1030200.08
70,65.12,20011,1030734.69
70,65.48,40469,1030927.93
89,50.71,68197,1031127.0
68,67.81,21632,1031469.83
